128 	 3.311638 	 3.311638 	 7.114964 	 10.426603 
129 	 3.268942 	 3.268942 	 7.158165 	 10.427106 
130 	 3.208103 	 3.208103 	 7.219581 	 10.427684 
131 	 3.138258 	 3.138258 	 7.289958 	 10.428216 
132 	 3.068026 	 3.068026 	 7.360593 	 10.428619 
133 	 3.004150 	 3.004150 	 7.424711 	 10.428861 
134 	 2.950937 	 2.950937 	 7.478019 	 10.428956 
135 	 2.910337 	 2.910337 	 7.518590 	 10.428926 
136 	 2.882249 	 2.882249 	 7.546539 	 10.428788 
137 	 2.864847 	 2.864847 	 7.563718 	 10.428565 
138 	 2.855074 	 2.855074 	 7.573246 	 10.428319 
139 	 2.849570 	 2.849570 	 7.578569 	 10.428139 
140 	 2.845946 	 2.845946 	 7.582155 	 10.428101 
141 	 2.843761 	 2.843761 	 7.584448 	 10.428209 
142 	 2.844552 	 2.844552 	 7.583830 	 10.428381 
143 	 2.850680 	 2.850680 	 7.577811 	 10.428491 
144 	 2.863619 	 2.863619 	 7.564826 	 10.428445 
145 	 2.882780 	 2.882780 	 7.545481 	 10.428261 
146 	 2.905756 	 2.905756 	 7.522300 	 10.428056 
147 	 2.929921 	 2.929921 	 7.498049 	 10.427970 
148 	 2.954237 	 2.954237 	 7.473815 	 10.428052 
149 	 2.979880 	 2.979880 	 7.448339 	 10.428219 
150 	 3.009037 	 3.009037 	 7.419262 	 10.428299 
151 	 3.042576 	 3.042576 	 7.385578 	 10.428154 
152 	 3.078207 	 3.078207 	 7.349577 	 10.427784 
153 	 3.110540 	 3.110540 	 7.316797 	 10.427337 
154 	 3.133164 	 3.133164 	 7.293858 	 10.427022 
155 	 3.141621 	 3.141621 	 7.285379 	 10.427001 
156 	 3.135712 	 3.135712 	 7.291602 	 10.427314 
157 	 3.120126 	 3.120126 	 7.307751 	 10.427878 
158 	 3.103205 	 3.103205 	 7.325314 	 10.428519 
159 	 3.094410 	 3.094410 	 7.334638 	 10.429048 
160 	 3.101520 	 3.101520 	 7.327811 	 10.429332 
161 	 3.128611 	 3.128611 	 7.300721 	 10.429332 
162 	 3.175383 	 3.175383 	 7.253709 	 10.429092 
163 	 3.237717 	 3.237717 	 7.190976 	 10.428693 
164 	 3.308879 	 3.308879 	 7.119339 	 10.428218 
165 	 3.380859 	 3.380859 	 7.046879 	 10.427738 
166 	 3.445566 	 3.445566 	 6.981744 	 10.427310 
167 	 3.495823 	 3.495823 	 6.931150 	 10.426973 
168 	 3.526049 	 3.526049 	 6.900689 	 10.426738 
169 	 3.532563 	 3.532563 	 6.894035 	 10.426598 
170 	 3.513593 	 3.513593 	 6.912950 	 10.426543 
171 	 3.469299 	 3.469299 	 6.957304 	 10.426603 
172 	 3.402266 	 3.402266 	 7.024597 	 10.426864 
173 	 3.318660 	 3.318660 	 7.108779 	 10.427439 
174 	 3.229455 	 3.229455 	 7.198896 	 10.428351 
175 	 3.150064 	 3.150064 	 7.279308 	 10.429371 
176 	 3.096440 	 3.096440 	 7.333566 	 10.430006 
177 	 3.078083 	 3.078083 	 7.351741 	 10.429824 
178 	 3.092391 	 3.092391 	 7.336489 	 10.428881 
179 	 3.125457 	 3.125457 	 7.302228 	 10.427685 
180 	 3.158842 	 3.158842 	 7.267890 	 10.426732 
181 	 3.176712 	 3.176712 	 7.249481 	 10.426193 
182 	 3.169118 	 3.169118 	 7.256886 	 10.426003 
183 	 3.131847 	 3.131847 	 7.294216 	 10.426063 
184 	 3.065399 	 3.065399 	 7.360954 	 10.426354 
185 	 2.974647 	 2.974647 	 7.452263 	 10.426911 
186 	 2.869062 	 2.869062 	 7.558675 	 10.427737 
187 	 2.762318 	 2.762318 	 7.666397 	 10.428715 
188 	 2.670235 	 2.670235 	 7.759365 	 10.429601 
189 	 2.607043 	 2.607043 	 7.823079 	 10.430122 
190 	 2.581415 	 2.581415 	 7.848716 	 10.430131 
191 	 2.594264 	 2.594264 	 7.835410 	 10.429674 
192 	 2.639246 	 2.639246 	 7.789687 	 10.428933 
193 	 2.705322 	 2.705322 	 7.722799 	 10.428121 
194 	 2.779925 	 2.779925 	 7.647483 	 10.427408 
195 	 2.851685 	 2.851685 	 7.575217 	 10.426902 
196 	 2.912218 	 2.912218 	 7.514425 	 10.426643 
197 	 2.956963 	 2.956963 	 7.469664 	 10.426628 
198 	 2.985271 	 2.985271 	 7.441553 	 10.426824 
199 	 2.999948 	 2.999948 	 7.427227 	 10.427175 
200 	 3.006270 	 3.006270 	 7.421305 	 10.427575 
201 	 3.010325 	 3.010325 	 7.417556 	 10.427881 
202 	 3.016871 	 3.016871 	 7.411098 	 10.427969 
203 	 3.027623 	 3.027623 	 7.400205 	 10.427828 
204 	 3.041085 	 3.041085 	 7.386493 	 10.427578 
205 	 3.054119 	 3.054119 	 7.373258 	 10.427377 
206 	 3.064080 	 3.064080 	 7.363230 	 10.427310 
207 	 3.070044 	 3.070044 	 7.357313 	 10.427357 
208 	 3.072680 	 3.072680 	 7.354771 	 10.427451 
209 	 3.073380 	 3.073380 	 7.354157 	 10.427537 
210 	 3.073465 	 3.073465 	 7.354127 	 10.427593 
211 	 3.073794 	 3.073794 	 7.353826 	 10.427620 
212 	 3.074749 	 3.074749 	 7.352887 	 10.427636 
213 	 3.076433 	 3.076433 	 7.351219 	 10.427653 
214 	 3.078773 	 3.078773 	 7.348875 	 10.427647 
215 	 3.081214 	 3.081214 	 7.346356 	 10.427571 
216 	 3.082152 	 3.082152 	 7.345246 	 10.427398 
217 	 3.078743 	 3.078743 	 7.348437 	 10.427180 
218 	 3.067708 	 3.067708 	 7.359323 	 10.427031 
219 	 3.046926 	 3.046926 	 7.380132 	 10.427058 
220 	 3.016933 	 3.016933 	 7.410364 	 10.427296 
221 	 2.981392 	 2.981392 	 7.446298 	 10.427690 
222 	 2.946300 	 2.946300 	 7.481828 	 10.428129 
223 	 2.918402 	 2.918402 	 7.510103 	 10.428505 
224 	 2.903542 	 2.903542 	 7.525199 	 10.428742 
225 	 2.905400 	 2.905400 	 7.523388 	 10.428788 
226 	 2.924663 	 2.924663 	 7.503956 	 10.428618 
227 	 2.958645 	 2.958645 	 7.469601 	 10.428245 
228 	 3.001579 	 3.001579 	 7.426171 	 10.427750 
229 	 3.045885 	 3.045885 	 7.381398 	 10.427283 
230 	 3.084359 	 3.084359 	 7.342650 	 10.427009 
231 	 3.112552 	 3.112552 	 7.314480 	 10.427032 
232 	 3.130208 	 3.130208 	 7.297122 	 10.427330 
233 	 3.141005 	 3.141005 	 7.286765 	 10.427769 
234 	 3.150660 	 3.150660 	 7.277505 	 10.428165 
235 	 3.164351 	 3.164351 	 7.264021 	 10.428372 
236 	 3.184634 	 3.184634 	 7.243704 	 10.428338 
237 	 3.210637 	 3.210637 	 7.217463 	 10.428100 
238 	 3.238546 	 3.238546 	 7.189199 	 10.427745 
239 	 3.262867 	 3.262867 	 7.164503 	 10.427370 
240 	 3.277962 	 3.277962 	 7.149112 	 10.427074 
241 	 3.279571 	 3.279571 	 7.147376 	 10.426947 
242 	 3.266138 	 3.266138 	 7.160911 	 10.427050 
243 	 3.239679 	 3.239679 	 7.187711 	 10.427390 
244 	 3.205776 	 3.205776 	 7.222122 	 10.427898 
245 	 3.172477 	 3.172477 	 7.255959 	 10.428436 
246 	 3.148218 	 3.148218 	 7.280619 	 10.428836 
247 	 3.139373 	 3.139373 	 7.289589 	 10.428961 
248 	 3.148289 	 3.148289 	 7.280472 	 10.428762 
249 	 3.172592 	 3.172592 	 7.255705 	 10.428298 
250 	 3.206067 	 3.206067 	 7.221648 	 10.427715 
251 	 3.240758 	 3.240758 	 7.186427 	 10.427184 
252 	 3.269459 	 3.269459 	 7.157383 	 10.426842 
253 	 3.287705 	 3.287705 	 7.139045 	 10.426750 
254 	 3.294688 	 3.294688 	 7.132199 	 10.426888 
255 	 3.292941 	 3.292941 	 7.134223 	 10.427164 
256 	 3.286973 	 3.286973 	 7.140481 	 10.427454 
257 	 3.281449 	 3.281449 	 7.146208 	 10.427658 
258 	 3.279664 	 3.279664 	 7.148069 	 10.427734 
259 	 3.282883 	 3.282883 	 7.144825 	 10.427708 
260 	 3.290644 	 3.290644 	 7.137000 	 10.427645 
261 	 3.301627 	 3.301627 	 7.125975 	 10.427602 
262 	 3.314475 	 3.314475 	 7.113117 	 10.427592 
263 	 3.328044 	 3.328044 	 7.099533 	 10.427577 
264 	 3.340980 	 3.340980 	 7.086519 	 10.427499 
265 	 3.351097 	 3.351097 	 7.076242 	 10.427338 
